chanel_name,yt_url,subscribers,check_date,released_date,is_posted_in_date_range,shorts_name,description,likes,views,short_url,thumbnail_link
UNITER#,https://www.youtube.com/channel/UCDJU9q8Qik17sL8M6_awNvA,3630,24-08-2024,Aug 17 2024,Yes,인스피릿 생일 축하해요 🎊 (13주년) #infinite #인피니트 #인스피릿 #kpop #김성규 #장동우 #남우현 #이성열 #엘 #이성종 #김명수,인스피릿 생일 축하해요 🎊 (13주년) #infinite #인피니트 #인스피릿 #kpop #김성규 #장동우 #남우현 #이성열 #엘 #이성종 #김명수,337,"1,935",https://www.youtube.com/shorts/sMXwhTeP2AU,https://i.ytimg.com/vi/sMXwhTeP2AU/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBCklbuKCtp5dBJdBJUYzO5VfJJlQ
송인준 Song-In Jun,https://www.youtube.com/channel/UCOwF761dyb0_48pWRneE9mA,2960,24-08-2024,Aug 24 2024,Yes,거미 - 기억해줘요 내 모든 날과 그때를(Cover. 송인준),"[구독 & 좋아요] 꾹 눌러주세요!!

레슨, 축가, 행사, MR제작 문의 :  카톡 - songx
인스타 - https://www.instagram.com/jun.ist/
E-mail = jun-ist2015@naver.com",9,243,https://www.youtube.com/shorts/VQGtGYAJmnQ,https://i.ytimg.com/vi/VQGtGYAJmnQ/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCQX-jpOGrxQR-XYx29Vm_80NSgyw
AnimeClips,https://www.youtube.com/channel/UCE9Ib6JHShc7MHQ7pMwj0YQ,166000,24-08-2024,Aug 24 2024,Yes,世界最強の男を倒した海軍隊長#ワンピース#onepiece#アニメ,世界最強の男を倒した海軍隊長#ワンピース#onepiece#アニメ,0,30,https://www.youtube.com/shorts/QzA-3HQBuIM,https://i.ytimg.com/vi/QzA-3HQBuIM/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC-u5tk0WBzw0aL_xEpCZY5poi7ew
Mnet K-POP,https://www.youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A,21100000,24-08-2024,Aug 24 2024,Yes,𝑴𝒓. 𝑯𝒂𝒎𝒑𝒊𝒓𝒆🩸🖤 #엠카운트다운 #MCOUNTDOWN #ZEROBASEONE #제로베이스원 #성한빈 #SUNGHANBIN,"𝑴𝒓. 𝑯𝒂𝒎𝒑𝒊𝒓𝒆🩸🖤

#엠카운트다운 #MCOUNTDOWN 
#ZEROBASEONE #제로베이스원 #성한빈 #SUNGHANBIN",2.2K,"9,551",https://www.youtube.com/shorts/dTA_j0-quNc,https://i.ytimg.com/vi/dTA_j0-quNc/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLA6JJ2Cy5nlgiTsWhAW3aAbUwopFA
Mnet K-POP,https://www.youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A,21100000,24-08-2024,Aug 24 2024,Yes,𝑴𝒓. 𝑴𝒚𝒖𝒏𝒈𝒑𝒊𝒓𝒆🩸🖤 #엠카운트다운 #MCOUNTDOWN #BOYNEXTDOOR #보이넥스트도어 #명재현 #JAEHYUN,"𝑴𝒓. 𝑴𝒚𝒖𝒏𝒈𝒑𝒊𝒓𝒆🩸🖤

#엠카운트다운 #MCOUNTDOWN 
#BOYNEXTDOOR #보이넥스트도어 #명재현 #JAEHYUN",2K,"7,870",https://www.youtube.com/shorts/joQN_CWHOOc,https://i.ytimg.com/vi/joQN_CWHOOc/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAw6BAt6-SkkDIc5x2CyV7cUWnFOg
Mnet K-POP,https://www.youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A,21100000,24-08-2024,Aug 24 2024,Yes,♡ 𝙀𝙣𝙙𝙞𝙣𝙜 𝙁𝙖𝙞𝙧𝙮 𝘾𝙤𝙡𝙡𝙚𝙘𝙩𝙞𝙤𝙣🧚 #NMIXX - #별별별 (#Seethat?) ✨ #MCOUNTDOWN #엠카운트다운 #엔딩요정컬렉션,"▶ Mnet 유튜브 구독하기: http://www.youtube.com/subscription_center?add_user=Mnet

Like Facebook and Twitter for more k-pop news
https://facebook.com/MnetOfficial
https://facebook.com/MCOUNTDOWN
https://twitter.com/MnetKR",2.4K,"22,427",https://www.youtube.com/shorts/CMmm0RKg7wg,https://i.ytimg.com/vi/CMmm0RKg7wg/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDiNVN3yM-VJDSO3-R9wyvQ0s6_Pg
Mnet K-POP,https://www.youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A,21100000,24-08-2024,Aug 24 2024,Yes,♡ 𝙀𝙣𝙙𝙞𝙣𝙜 𝙁𝙖𝙞𝙧𝙮 𝘾𝙤𝙡𝙡𝙚𝙘𝙩𝙞𝙤𝙣🧚 #NMIXX - #별별별 (#Seethat?) ✨ #MCOUNTDOWN #엠카운트다운 #엔딩요정컬렉션,"▶ Mnet 유튜브 구독하기: http://www.youtube.com/subscription_center?add_user=Mnet

Like Facebook and Twitter for more k-pop news
https://facebook.com/MnetOfficial
https://facebook.com/MCOUNTDOWN
https://twitter.com/MnetKR",901,"5,091",https://www.youtube.com/shorts/wuIA7D9n6SM,https://i.ytimg.com/vi/wuIA7D9n6SM/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCK9MUaLru-Hdm0p2K9Z0jwrzJeiA
Mnet K-POP,https://www.youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A,21100000,24-08-2024,Aug 24 2024,Yes,요즘 외출 전 루틴 : 태민 엠카 무대 보기 (단점 : 맨날 약속 늦음) #엠카운트다운 #MCOUNTDOWN #태민 #TAEMIN,"▶ Mnet 유튜브 구독하기: http://www.youtube.com/subscription_center?add_user=Mnet

Like Facebook and Twitter for more k-pop news
https://facebook.com/MnetOfficial
https://facebook.com/MCOUNTDOWN
https://twitter.com/MnetKR",599,"4,994",https://www.youtube.com/shorts/rYOCjUeSOb8,https://i.ytimg.com/vi/rYOCjUeSOb8/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCvA1iliX98DpvB9kufGRaxjQhzpw
Mnet K-POP,https://www.youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A,21100000,24-08-2024,Aug 24 2024,Yes,하여튼간 요즘에는 엔믹스 별별별만 보여 #엠카운트다운 #MCOUNTDOWN #NMIXX #엔믹스,"▶ Mnet 유튜브 구독하기: http://www.youtube.com/subscription_center?add_user=Mnet

Like Facebook and Twitter for more k-pop news
https://facebook.com/MnetOfficial
https://facebook.com/MCOUNTDOWN
https://twitter.com/MnetKR",951,"8,545",https://www.youtube.com/shorts/cS4mWtFILP0,https://i.ytimg.com/vi/cS4mWtFILP0/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCHOkylE2lYR-VOgF0aH5WQQSMD7w
Mnet K-POP,https://www.youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A,21100000,24-08-2024,Aug 24 2024,Yes,프미나표 써머송은 레전드 아닌 전설 #엠카운트다운 #MCOUNTDOWN #fromis_9 #프로미스나인,"▶ Mnet 유튜브 구독하기: http://www.youtube.com/subscription_center?add_user=Mnet

Like Facebook and Twitter for more k-pop news
https://facebook.com/MnetOfficial
https://facebook.com/MCOUNTDOWN
https://twitter.com/MnetKR",215,"2,456",https://www.youtube.com/shorts/N-WDXFx63l8,https://i.ytimg.com/vi/N-WDXFx63l8/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCckYR40rKgBe5XWgA7WwPpe62hrw
Mnet K-POP,https://www.youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A,21100000,24-08-2024,Aug 24 2024,Yes,하루 종일 SF9 무대만 보고 있으면 조켄네 #엠카운트다운 #MCOUNTDOWN #SF9 #에스에프나인,"▶ Mnet 유튜브 구독하기: http://www.youtube.com/subscription_center?add_user=Mnet

Like Facebook and Twitter for more k-pop news
https://facebook.com/MnetOfficial
https://facebook.com/MCOUNTDOWN
https://twitter.com/MnetKR",154,942,https://www.youtube.com/shorts/ytFcupvgHV0,https://i.ytimg.com/vi/ytFcupvgHV0/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDz8JgO6NpSytKt7bT3wTbHiS1TsA
Mnet K-POP,https://www.youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A,21100000,24-08-2024,Aug 24 2024,Yes,태민표 앞니 플러팅 #엠카운트다운 #MCOUNTDOWN #태민 #TAEMIN,"▶ Mnet 유튜브 구독하기: http://www.youtube.com/subscription_center?add_user=Mnet

Like Facebook and Twitter for more k-pop news
https://facebook.com/MnetOfficial
https://facebook.com/MCOUNTDOWN
https://twitter.com/MnetKR",487,"3,303",https://www.youtube.com/shorts/u7G7T25ffDA,https://i.ytimg.com/vi/u7G7T25ffDA/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDwXrr7UViD3aJV4tlJUcFtmljC4w
Mnet K-POP,https://www.youtube.com/channel/UCbD8EppRX3ZwJSou-TVo90A,21100000,24-08-2024,Aug 24 2024,Yes,릴리가 라이브로 불러주는 'Love Is Lonely' #엠카운트다운 #MCOUNTDOWN #NMIXX #엔믹스,"▶ Mnet 유튜브 구독하기: http://www.youtube.com/subscription_center?add_user=Mnet

Like Facebook and Twitter for more k-pop news
https://facebook.com/MnetOfficial
https://facebook.com/MCOUNTDOWN
https://twitter.com/MnetKR",546,"7,033",https://www.youtube.com/shorts/vxAOTCEE8Cs,https://i.ytimg.com/vi/vxAOTCEE8Cs/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAHsnFJxiYDAgFE_L36a84l9OR7Kg
CRAZY GREAPA,https://www.youtube.com/channel/UCNQAoLEv87L7NgUp4We3HIg,18600000,24-08-2024,Aug 24 2024,Yes,Kawaii Girl Love #funny #comedy #memes,Kawaii Girl Love #funny #comedy #memes,2.3K,"45,620",https://www.youtube.com/shorts/_cSA_S7RPvk,https://i.ytimg.com/vi/_cSA_S7RPvk/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD6x-xrG6gd4cqdTNlKi09FsIbnfg
JTBC Entertainment,https://www.youtube.com/channel/UCFL1sCAksD6_7JIZwwHcwjQ,7930000,24-08-2024,Aug 24 2024,Yes,참치 비빔밥 못 참지🐟 홍진경이 말아주는 K-푸드 #동원맛참 #동원참치,"참치 비빔밥 못 참지🐟 홍진경이 말아주는 K-푸드
#Mynameis가브리엘 #동원맛참 #동원참치

스트리밍은 Disney+

==============================
※ IMC사업 문의 
JTBC미디어컴 IMC사업팀 jtbc.imc@jtbc.co.kr",51,"3,754",https://www.youtube.com/shorts/3IA7XR5qKTc,https://i.ytimg.com/vi/3IA7XR5qKTc/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCd8UWwd7Sbv-StnrYG1bhCJ-AVBA
KBS Kpop,https://www.youtube.com/channel/UCeLPm9yH_a_QH8n6445G-Ow,8970000,24-08-2024,Aug 24 2024,Yes,[하이라이트] Christopher - Trouble (미발매 곡) [더 시즌즈-지코의 아티스트] | KBS 방송,"[하이라이트] Christopher - Trouble (미발매 곡)

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지

#더시즌즈 #음악 #지코 #ZICO #지코의아티스트 #theseasons #아티스트 #토크쇼 

----------------------------------------------
        ▶ Homepage : https://www.kbs.co.kr/
        ▶ Wavve : https://www.wavve.com/
        ▶ Instagram : https://www.instagram.com/theseasons2023
        ▶ Youtube : https://www.youtube.com/@KBSKpop
----------------------------------------------",79,618,https://www.youtube.com/shorts/ejcBzYXhGhY,https://i.ytimg.com/vi/ejcBzYXhGhY/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCwn8L0UQ-1x9LPQ848_zcxgytAuw
KBS Kpop,https://www.youtube.com/channel/UCeLPm9yH_a_QH8n6445G-Ow,8970000,24-08-2024,Aug 24 2024,Yes,[하이라이트] 조정석 - 밤이 깊었네 (드라마 ＜슬기로운 의사생활＞ OST) [더 시즌즈-지코의 아티스트] | KBS 방송,"[하이라이트] 조정석 - 밤이 깊었네 (드라마 ＜슬기로운 의사생활＞ OST)

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지

#더시즌즈 #음악 #지코 #ZICO #지코의아티스트 #theseasons #아티스트 #토크쇼 

----------------------------------------------
        ▶ Homepage : https://www.kbs.co.kr/
        ▶ Wavve : https://www.wavve.com/
        ▶ Instagram : https://www.instagram.com/theseasons2023
        ▶ Youtube : https://www.youtube.com/@KBSKpop
----------------------------------------------",215,"2,157",https://www.youtube.com/shorts/eIpM71j3qQw,https://i.ytimg.com/vi/eIpM71j3qQw/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAolX8shGRyAZLwn8YwPoY_PtK7_g
KBS Kpop,https://www.youtube.com/channel/UCeLPm9yH_a_QH8n6445G-Ow,8970000,24-08-2024,Aug 24 2024,Yes,[하이라이트] 태민(TAEMIN) - Guilty [더 시즌즈-지코의 아티스트] | KBS 방송,"[하이라이트] 태민(TAEMIN) - Guilty

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지

#더시즌즈 #음악 #지코 #ZICO #지코의아티스트 #theseasons #아티스트 #토크쇼 

----------------------------------------------
        ▶ Homepage : https://www.kbs.co.kr/
        ▶ Wavve : https://www.wavve.com/
        ▶ Instagram : https://www.instagram.com/theseasons2023
        ▶ Youtube : https://www.youtube.com/@KBSKpop
----------------------------------------------",237,913,https://www.youtube.com/shorts/gGBervM6Gkk,https://i.ytimg.com/vi/gGBervM6Gkk/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBj4EUP2ANGh7eEOS9VPVs5__EVgQ
KBS Kpop,https://www.youtube.com/channel/UCeLPm9yH_a_QH8n6445G-Ow,8970000,24-08-2024,Aug 24 2024,Yes,[하이라이트] NMIXX - 빨간 맛 (Red Flavor) [더 시즌즈-지코의 아티스트] | KBS 방송,"[하이라이트] NMIXX - 빨간 맛 (Red Flavor)

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지

#더시즌즈 #음악 #지코 #ZICO #지코의아티스트 #theseasons #아티스트 #토크쇼 

----------------------------------------------
        ▶ Homepage : https://www.kbs.co.kr/
        ▶ Wavve : https://www.wavve.com/
        ▶ Instagram : https://www.instagram.com/theseasons2023
        ▶ Youtube : https://www.youtube.com/@KBSKpop
----------------------------------------------",496,"2,192",https://www.youtube.com/shorts/C4ZCCcWBUx0,https://i.ytimg.com/vi/C4ZCCcWBUx0/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBhmJnxObp_yFgEEiqjSDa-xEsleQ
